id_producto|productos_ean|productos_descripcion|productos_cantidad_presentacion|productos_unidad_medida_presentacion|productos_marca
7790427000259|1|FIDEOS SEMOLIN C/ESPINACA TALLARINES N°2 308 PAQ 500 GRM|500|grm|308
0727373150209|1|SOPAPA D/GOMA C/CABO GLOW X 1 UNI|1|uni|GLOW
7798103168965|1|VINO FINO CABERNET SAUVIGNON IQUE BOT 750 ML|750|ml|IQUE
7791102058060|1|MATE COCIDO COOP 50U|150.00|gr|COOPERATIVA
7798102241508|1|CALEF COPPEN UCO 20/40TB|1.00|unidad|COPPENS
7791290793385|1|LIMP.CREM.MULTI.ROSAS Y JAZMI.CIF BOT 375 ML|375|ml|CIF
8806094961850|1|SMART TV SAMSUNG 98  QLED QN98Q8 . . .|1|uni|SAMSUNG
7798350080812|1|PAÑAL A PROMISE CONF G/XG|8.00|unidad|PROMISE
7798125150146|1|QUITA RESTOS OBRAS MERCLIN 2lts|2|Litros|NESTOR P.CARRARA S.R.L.
7798016104784|1|FORMAD.D/POLLO REBOZ.PRE.FRIT. RICO SAURIOS BSA 380 GRM|380|grm|RICO SAURIOS
0000077991355|1|CARAM.DUR.SAB.NAR.MENTA FULLMINT FWP 28 GRM|28|grm|FULLMINT
7798054012126|1|APERITIVO P/PRECIO CORDIL|1500.00|cm3|PRIMER PRECIO
7798078450447|1|ARROZ P PCIO PARBOIL|1.00|kg|PRIMER PRECIO
7792489610889|1|DELANTAL TUSOR ESTAM.FABRICS 1 UNI.|1|uni.|V.H FABRICS
7798113301185|1|AGUA SABORIZADA SAB.ANANA PLACER BOT 1.5 LTR|1.5|ltr|PLACER
7794321550247|1|BOLSA RESIDUOS CONSORCIO 60X90 CM TASK X 10 UNI|10|uni|TASK
7792459163018|1|FIBRA GO VERDE MULTIUSO BSA 2 UNI|2|uni|GO
7791102008904|1|COC COOP ACERO ESTANDAR|1.00|unidad|COOP
0033844000110|1|PAPRIKA BADIA|56.70|gr|BADIA
7791473002525|1|MADALENAS VAINILLA BSA 175 GRM|175|grm|.
7798014110039|1|ALPISTE LA NONNA 500 GR.|500|Gr|MOLINOS SALVAY S.H. (LA NONNA)
7790791041155|1|K-OTHRINA POTE 250cc.|250|cc|NUEVO ARPON S.A.
7794440070022|1|ESCOBILLON VIRULANA INTERIORES 1un|1|uni.|MAPA VIRULANA S.A.I. Y C.
7798184586115|1|ANTIHUMEDAD FRAG PINO PURIFIC AIR CJA 260 GRM|260|grm|PURIFIC AIR
7790520025401|1|REPELENTE DE INSECTOS EXTRA DURACIÓN OFF AER 170 CMQ|170|cmq|OFF
7790314079405|1|VINO BLANCO DULCE BUENOS AIRES BOT 750 ML|750|ml|BUENOS AIRES
7798370791460|1|SNACK HORNEA.P/PERRO SALCHICKS POLLO ESPIN.ZOOTEC PAQ 100 GRM|100|grm|ZOOTEC
7891010257071|1|PROT.SOL.FAC.FPS 50 COLOR 2.0 NEUTROGENA CJA 40 ML|40|ml|NEUTROGENA
7791866001579|1|MAYONESA MAYOLIVA CON ACEITE DE OLIVA POU 500 CC|455|grm|MAYOLIVA
7794770100505|1|ACEITUNAS VERDES YOVINESSA EN SALMUERA SCH 130 GRM|130|grm|YOVINESSA
7791058002445|1|FLAN MANFREY VAINILLA S/HUEVO 120GR.|120|Gr|MANFREY COOP.TAMB.COM.E IND.
7791070000696|1|PAPEL HIG.CAMPANITA TEXTURADO 4unx30mts|240|mt.|CELULOSA CAMPANA S.A.
7795128087356|1|GUARDA TODO PLASUTIL T.BISAGRA 5DIV 18x1|0||SIENA SA (PLASUTIL)
7797942008067|1|VINO TINTO SYRAH CUATRO D/COPAS BOT 750 ML|750|ml|CUATRO D/COPAS
7798228640421|1|SNACK DE ARROZ QUESO CROWIE PAQ 50 GRM|50|grm|CROWIE
7797222000859|1|ALICATE DE UÑAS PRELUDE BLI 1 UNI|1|uni|PRELUDE
7791293049533|1|ANTITRANSPIRANTE COTTON DRY REXONA AER 150 ML|150|ml|REXONA
7891024027257|1|JABÓN LÍQUIDO CORPORAL NUTRI PROTECT PROTEX DOY 200 ML|200|ml|PROTEX
7794510000140|1|INSTANTANEO SAFRA VERDURA|200.00|gr|SAFRA
7790150533154|1|MIX PARRI ALICANTE VEG AH|20.00|gr|ALICANTE
7798111990985|1|VINO TINTO AGRELO MALBEC CASA BOHER BOT 750 ML|750|ml|CASA BOHER
3426470019972|1|FUENTE LUMINARC RECTANG.3.6lts 39x24x5cm|1|uni.|MERCATOR S.A
7792459013160|1|SECADOR LA GAUCHITA SECAMAX D/GOMA 40cm|1|uni.|LA GAUCHITA S.A.
7798128000684|1|GALLETA DULCE ALGARROBA CACHAFAZ PAQ 225 GRM|225|grm|CACHAFAZ
7790787004461|1|YOG ILOLAY DES BAT FRU|120.00|gr|ILOLAY
6941812759981|1|CEL XIAOMI REDMI 13C BLUE|1.00|unidad|XIAOMI
7896007552955|1|PANT PLENITUD CLASSIC P/M|8.00|unidad|PLENITUD
7796064003608|1|REPASADOR TOALLA BELLEZA 40x60cm|1|uni.|LANTERMO S.A
7792798013678|1|CERVEZA QUILMES IPA BOT 1 LTR|1000|ml|QUILMES
7798103862214|1|VINO CHARDONNAY ALTOSUR BOT 750 CC|750|cmq|ALTOSUR
7797087541641|1|TORRE MIDEA TCH-2KW-AR1|1.00|unidad|MIDEA
7798098490065|1|GIRASOL TOST.GRAN FAMILIA|90.00|gr|GRAN FAMILIA
7798182082527|1|SNACKS P/PERROS SAB.CALABRESA DR. ZOO PAQ 50 GRM|50|grm|DR. ZOO
7797453973823|1|ALIM.P/GATO SNACKS SAB.SALMÓN WHISKAS POU 80 GRM|80|grm|WHISKAS
7790670053026|1|HAMB X2 BARFY|110.00|gr|BARFY
0195348047692|1|NOTEB LENOVO 14IIL05 I5|1.00|unidad|LENOVO
7792281968331|1|LEGUMBRERA CAROL PROF.A.INOX 33cm.|1|uni.|CINCAM(CAROL) S.A.C.I.F.A. e I.
7791540053153|1|ESPUMANTE BLUE EVOLUTIÓN FRIZZE LAT 473 ML|473|ml|FRIZZE
7798040464762|1|BARRA D/CEREAL C/ALMENDRAS BENEVIA FWP 45 GRM|45|grm|BENEVIA
7790070036520|1|MEDAL PESC GDS|450.00|gr|GRANJA DEL SOL
0814248011489|1|TABLET LEVEL UP MYMO AZUL|1.00|unidad|LEVEL UP
7790742667649|1|QUESO EN HEBRAS 4 QUESOS FINLANDIA PAQ 130 GRM|130|grm|FINLANDIA
7797003375527|1|SECARROPAS KOHINOOR 5.5KG C755|1|uni|KOHINOOR
7791337009424|1|LECHE FERM.DESCRE.C/PROB.SAB. FRUTI.ACTIMEL KIDS BOT 100 GRM|100|grm|ACTIMEL
7509552876413|1|SHAMPOO HIDRA PURIFICANTE HIALURÓNICO ELVIVE BOT 200 ML|200|ml|ELVIVE
7798324540014|1|JUGO FRUGGINA MANZANA|2000.00|cm3|FRUGGINA
7798166644536|1|TABLET POSITIVO T790|1.00|unidad|POSITIVO BGH
7794421000482|1|CEREZAS AL MARASC RACACIO|215.00|gr|MARASCHI
7797390232267|1|VELAS LOURDES ECOLOG.NOCHE 12un|12|uni.|GRUPO EFEDE S.R.L
7792281006941|1|COPETINERO CAROL COLOR 6Bocas|1|uni.|CINCAM(CAROL) S.A.C.I.F.A. e I.
4005900086426|1|CREMA ANTI ARRUGAS POWER NIVEA CJA 50 ML|50|ml|NIVEA
7794626015366|1|PAÑAL CLASSIC T:XG HUGGIES PAQ 56 UNI|56|uni|HUGGIES
7790790120318|1|CHOCLO GRANO AMARILLO INCA 24  LAT 350 GRM|202|grm|INCA
7791113003356|1|MERMELADA EMETH DURAZNO POT 420 GRM|420|grm|EMETH
7790520995193|1|DESINF LYSOFORM PINO|1800.00|cm3|LYSOFORM
7791102073469|1|LIMP CREMOSO COOPERATIVA|500.00|cm3|COOPERATIVA
7790070318350|1|FIDEOS LUCCHETTI MOÑOS 500gr|500|Gr|MOLINOS RIO DE LA PLATA S.A.
7798140257769|1|ACONDICIONADOR ACLARANTE TIO NACHO POU 400 ML|400|ml|TIO NACHO
7798342151926|1|ALIM.A BAS.D.PLANTAS NOT CHORIXO PAQ 240 GRM|240|grm|NOT CHORIXO
7798422620083|1|ENERGIZANTE THE DOCTOR MONSTER LAT 473 ML|473|ml|MONSTER
7791843020753|1|VINO CONEJO VERDE BLANC|750.00|cm3|CONEJO VERDE
7796885486697|1|MICRO BGH B120DS20|1.00|unidad|BGH
7790240128581|1|VINO SYRAH FINCA LAS MORAS BOT 750 CC|750|cmq|FINCA LAS MORAS
7891000244036|1|ALIM.P/GATOS CASTRADOS SAB. PESCADO CAT CHOW POU 85 GRM|85|grm|CAT CHOW
7591083011098|1|CEPILLO DENTAL COLGATE SMILES 2-5 AÑOS BLI 1 UNI|1|uni|COLGATE
7501058766540|1|DESODORANTE AMBIENTE AIR WICK  CITRICO REPUESTO AER 250 ML|250|ml|AIR WICK
7790158229837|1|MIEL C/NUECES ALELUYA FRA 310 GRM|310|grm|ALELUYA
7798050870232|1|DCE DE LECHE ARRODUL|400.00|gr|ARRODUL
7798049540351|1|MAIZ COL PISADO LA ABADIA|400.00|gr|LA ABADIA
7797453971768|1|PEDIGREE ADULTO CARNE 7`POUCH 100 GRS.|100|Gr|MASTERFOODS ARGENTINA LTDA.
7509552790191|1|SHAMPOO ELVIVE CAIDA RESIST 400 ml.|400|ml|LOREAL ARGENTINA S.A
7798142350222|1|CREMA DENTAL GUM C/FLUOR Y MENTA 100 GR|100|grm|GUM
7792180143419|1|PIZZA A LA PIEDRA PEPPERONI PIETRO CJA 510 GRM|510|grm|PIETRO
7798013100246|1|SOPRESATTA CAGNOLI A LA ITALIANA PAQ 135 GRM|135|grm|CAGNOLI
7790150250525|1|TE ES LV CHAI HP 6/20S|40.00|gr|LA VIRGINIA
7793008019732|1|KIT LEAU VIVE N3 CASTA OS|1.00|unidad|LEAU VIVE
7790250049333|1|PAÑ BABYSE ULTRASOFT XXXG|28.00|unidad|BABYSEC
7500435230100|1|SHAMPOO HIDRATA Y FORTALECE PANTENE BOT 200 ML|200|ml|PANTENE
7790336041275|1|VINO ESPUMANTE BRUT NATURE MONTCHENOT BOT 750 ML|751|ml|MONTCHENOT
7796962001959|1|SMART TV LG 75 4K QNED 75QNED82ASG|1|uni|LG
7798049544175|1|AVENA P PRECIO TRAD ARROL|400.00|gr|PRIMER PRECIO
0000077990679|1|BOMBON BON O BON COCO|15.00|gr|BON O BON
7796941328985|1|LED TCL 50 L50P755 UHD|1.00|unidad|TCL
7702147260295|1|VASOS T/LARGO DUBAI 6x435 cc|6|uni.|MERCATOR S.A
7797330105316|1|GALLETITAS GRANDIET LIGHT AVENA/PASAS 18|180|Gr|GRANDIET S.R.L.
4005900122186|1|ANTITRANS.PROTECT AND CARE NIVEA AER 150 ML|150|ml|NIVEA
7793253401030|1|TRENET BOLILLA HYPERACTIV|120.00|cm3|TRENET
8806095859705|1|CEL SAMS S25 ULTRA 256 GR|1.00|unidad|SAMSUNG
7795722016509|1|PIZZERA JOVIFEL ENLOZADA N30|1|uni.|CAMPAGNA HNOS E HIJOS SA
9789878977447|1|*LIBROS DISCONTINUADOS 1un|1|uni.|OCHENTA & SIETE LIBROS
7794000008601|1|CALDO DESHIDRA.SAB.GALLINA KNORR EST 57 GRM|57|grm|KNORR
7797102526912|1|HELADERA DREAN HDR370F50B|1.00|unidad|DREAN
7798021840059|1|FIDEOS FRESCOS DANAL 500 GR.|500|Gr|ECM S.A. (DANAL)
7798128000677|1|GALLETAS AVENA CACHAFAZ PASAS DE UVA  PAQ 225 GRM|225|grm|CACHAFAZ
7791672002012|1|ALFAJOR FANTOCHE CHOCOLATE MINI PAQ 150 GRM|150|grm|FANTOCHE
7790070336996|1|SEMOLA VEGETALES NUTRITIV MAX VITINA LUCCHETTI CJA 250 GRM|250|grm|VITINA LUCHETTI
0714604008743|1|YERBA MATE SUAVE DON BASILIO PAQ 1 KGM|1|kgm|DON BASILIO
7798170290132|1|BATATA C/CACAO BLASON|700.00|gr|BLASON
7798102241669|1|CALEF COPPENS 5000 ST|1.00|unidad|COPPENS
7794170012835|1|TOALLON ARCO IRIS DETROIT 80x150|1|uni.|SAHADE S.A.
7791293050959|1|JABÓN D/TOCAD.ORQUIDEA NUTRI. REXONA PAQ X3 UNI 360 GRM|360|grm|REXONA
7899706194273|1|CREM.ANT.MAN.12 HS ANT.BRILLO GARNIER CJA 50 ML|50|ml|GARNIER
7790250042822|1|PAÑAL PREMIUM SOFT G PAQ 40 UNI|40|uni|BABYSEC
3049614222245|1|CHAMPAÑA BRUT VEUVE CLICQUOT BOT 750 CC|750|cmq|V/CLICQ.
7891129530201|1|HELAD WHIRLPOOL WRX12K2|1.00|unidad|WHIRLPOOL
7790900026202|1|AROMATIZ.TEXTIL AIRE PUR FLORES 400ml.RE|400|ml|INDUSTRIAS IBERIA S.A.I.C
7798111062194|1|POSTRE SAB.VAINILLA YATASTO POT 230 GRM|230|grm|YATASTO
8413700225895|1|COND. PAELLERO MARINERA CARMENCITA CJA 12 GRM|12|grm|CARMENCITA
7791599798500|1|LECHE P/DESC.DESLACTOSADA LV COTO TTB 1 LTR|1|ltr|COTO
7790950141610|1|TERMA POMELO ROSADO S/AZ BOT 1,350 LTR|1350|ml|TERMA
8801048951000|1|APERIT.A BAS.D.ARROZ.SAB.FRESH JINRO BOT 360 ML|360|ml|JINRO
4718017565646|1|NOTEB ASUS CELERON 94X543|1.00|unidad|ASUS
7796962992097|1|AIRE PHILCO 8000W FC|1.00|unidad|PHILCO
3426470010146|1|FUENTE LUMINARC OVAL 4lts 40x27x6cm|1|uni.|MERCATOR S.A
6947830423682|1|PLAFON PHILIPS LED TWIRY INTEG.29x60cm 1|1|uni.|TRANS.SRL
7797222016911|1|PERFILADOR D/CEJAS TAO BSA 3 UNI|3|uni|TAO
7790520028662|1|RAID MMM SIN OLOR|380.00|cm3|RAID
7790369007835|1|GALL MINI CORONITAS|140.00|gr|FACHITAS
8806095861739|1|CEL SAMS S25 ULTRA 512 BL|1.00|unidad|SAMSUNG
7790598021084|1|AZUCAR NEGRA DON UBALDO|200.00|gr|DON UBALDO
2000200265917|1|RALLADOR CITRICOS 32 CM.|1|uni.|YURITY S.A.(ENE&EME)
7790139100681|1|ALCOHOL BIALCOHOL 70% GATILLO 500 ML.|500|ml|PORTA HNOS. S.A.
7500435147194|1|*CREMA DENT.ORAL-B 3DW MIN CLEAN 102gr|102|Gr|GLAM DISTRIBUCIONES SRL
7798288880300|1|LAPIZ GLACE REAL SABORIZ.NARANJA 130 GR.|130|Gr|COTILLON SMILE
7793613151155|1|CUBRE COLCHON LANTHEA 11/2PL 0,90x1,90m|1|uni.|LANTERMO S.A
7790010003261|1|ACONDICIONADOR ORIGINAL JOHNSON S BABY BOT 200 ML|200|ml|JOHNSON S BABY
7790520995964|1|AROMATIZANTE AMBIENTE LIMÓN REFRESC.GLADE AER 170 CMQ|170|cmq|GLADE
7790310986813|1|PAPAS FRITAS SAB.PROVOLETA LAYS PAQ 77 GRM|77|grm|LAYS
8806094971095|1|NOT SSG BOOK 3 PRO I5|1.00|unidad|SAMSUNG
7790070760562|1|VINO BENJAMIN NIETO CABERNET SAUVIGÑON 7|750|ml|MOLINOS RIO DE LA PLATA  S.A.(NIETO)
7794170036572|1|TOALLA ARCO IRIS DETROIT 50x85cm|1|uni.|SAHADE S.A.
7791004000044|1|SAL CELUSAL ENTREFINA ESTUCHE 1 KG.|1|Kg|IND.QUIM. Y MIN. TIMBO S.A.
7798177401272|1|GALLETITAS SALADAS SABOR PIZZA  PAQ 100 GRM|100|grm|CRISTAL
8008698031032|1|PAPAS FRITAS CURVIES BBQ SCHAR TUB 170 GRM|170|grm|SCHAR
7790250040798|1|PAN BABYSEC ULTRASOFT XXG|8.00|unidad|BABYSEC
7793742004698|1|PROT DERMAGLOS F30|130.00|cm3|DERMAGLOS
7791102047675|1|CEPILLO COOP PALETA|1.00|unidad|COOPERATIVA
7798120231598|1|OLLA JESICA GASTRONOMICA 34lts|1|uni.|MENAJE EL SIGLO
7798108834490|1|ESPUMANTE DULCE CALLIA BOT 750 ML|750|ml|CALLIA
7798308250274|1|ALFAJOR D/COCO Y DUL.D/LECHE S/TACC HAPPY FOOD PAQ 150 GRM|150|grm|HAPPY FOOD
7790863009526|1|CACAO AMARGO PURO DULKRE POU 120 GRM|120|grm|DULKRE
7790580135386|1|TORTA HELADA AGUILA|1100.00|gr|AGUILA
4710886233749|1|NOTEB ACER ASPIRE R7|1.00|unidad|ACER
7798131012780|1|BALDE BANANA SPLIT LM|1500.00|gr|LA MONTEVIDEANA
7790040145337|1|GALL. RELL. SAB CHOCOLATE MACUCAS PAQ 110 GRM|110|grm|MACUCAS
0070330734401|1|MAQ.DE AFEITAR BIC COMFORT 3 PIEL SENSIBLE BLI 4 UNI|4|uni|BIC
7798008383081|1|ESPONJA ACERO VILEDA INOXIDABLE PAQ 3 UNI|3|uni|VILEDA
8445290987938|1|ALIM.P/PERR.AD.MI.PE.SAB.CAR. PO.PES.DOW COW BSA 3 KGM|3|kgm|DOG CHOW
7798304840868|1|BOMBON HELADO CHOC.C/DDL CHOMP POT 180 GRM|180|grm|CHOMP
7790645003322|1|ANANAS GENTLEMAN EN TROZOS LAT 825 GRM|825|grm|GENTLEMAN
7798088960370|1|MERMELADA D/FRUT.ROJOS EL BROCAL FRA 400 GRM|400|grm|EL BROCAL
7798233800193|1|PAN INTEG S/SAL PANACITY|410.00|gr|PANACITY
7794580000019|1|ARROZ MOCOVI AZUL DOBLE CAROLINA ESTUCHE|1|Kg|MOLINO ARROCERO MILENIUM SA
4005808257621|1|ANTITRANSPIRANTE NIVEA SENSITIVE PROTECT ROL 50 ML|50|ml|NIVEA
7792459291131|1|GUANTES MULTIUSO GRANDE ASAPRACTIC PAR 1UNI|1|uni|ASAPRACTIC
7793890261493|1|PAN C/CEREALES Y SEMILLAS FARGO PAQ 400 GRM|400|grm|FARGO
7793323004161|1|PEREJIL DICOMERE SOB 30 GRM|30|grm|DICOMERE
7798259439674|1|FALAFEL A BASE D/PLANTAS VEGABUNDANCIA CJA 300 GRM|300|grm|VEGABUNDANCIA
8901023025181|1|AER POWER POCKET LAVANDER|10.00|gr|AER
7790560000802|1|PANO SEDMETAL ANTIBACT|3.00|unidad|SED METAL
7790990002834|1|JABÓN LIQUI.CONCENT.P/DILUIR PLATINUM ARIEL BOT 500 ML|500|ml|ARIEL
0070177197377|1|TE TWININGS LADY GREY|20.00|gr|TWININGS
7798187431504|1|WOK DE TERNER SMART MENU|300.00|gr|SMART MENU
7791274000720|1|JABON LIQ.ALGABO FRUTOS DEL B. 300ml|30|ml|ALGABO S.A
7790070760906|1|VINO BONARDA NIETO SENETINER BOT 750 ML|750|ml|NIETO SENETINER
7790313000011|1|DURAZNOS LA COLINA LAT 820 GRM|820|grm|LA COLINA
7790950133356|1|APERITIVO TERMA PATAG|1350.00|cm3|TERMA
7794321801257|1|PAÑO MULTIUSO TASK X3|3.00|unidad|TASK
7796373002958|1|ORÉGANO PARMESANA|40.00|gr|PARMESANA
7798009089531|1|REPASADOR BELLEZA CORAZON 1un|1|uni.|LANTERMO S.A
7509552964035|1|SHAMPOO PROBIÓTICOS FUERZA GARNIER BOT 200 ML|200|ml|GARNIER FRUCTIS
7790580150662|1|CARAMELOS MASTI EXTREME CONFITADOS MOGUL PAQ 70 GRM|70|grm|MOGUL
7792489644990|1|CORTINA BAÑO TUSOR LISA 100%ALG C/OJALES|1|uni.|V.H FABRICS
7796045750071|1|CREMA TORTULAN BLANQUEADORA 60gr|60|Gr|SISCOM DE ARGENTINA S.A.
7796679007404|1|INSECTICIDA EFECTO TOTAL 360 CC|3600|cc|AEROSOLES Y SERVICIOS S.A
8445291082236|1|CAFÉ INSTANTANEO ORIGINAL NESCAFE DOLCA POU 170 GRM|170|grm|NESCAFE DOLCA
6001495062478|1|LICOR AMARULA|375.00|cm3|AMARULA
7790895000782|1|COCA COLA 500cc|500|cc|EMBOTELLADORA DEL ATLANTICO S.A.
7792104000163|1|SAL DOÑA SAL FINA 500gr.|500|Gr|SALINERA SAN JOSE S.A.
7798370550197|1|PREMEZCLA P/MILA VEG NATURAL POP PAQ 200 GRM|200|grm|NATURAL POP
7798369750379|1|LIMP P PRECIO BAMBU|150.00|cm3|PRIMER PRECIO
7790894900700|1|CEL MOTO G32 NEGR 6GB/128|1.00|unidad|MOTOROLA
7798091451957|1|AGUA MINERAL VILLARINO BIDON 6.5 LITROS|6500|cc|CAFE PERMEKE S.R.L.
7790263119634|1|GALLETITAS MOLINO NAT. AVENA CACAO 240 G|240|Gr|DREAMCO S.C.A
7798125150290|1|*QUITAMANCHA MERCLIN BIROME 60ml|60|ml|NESTOR P.CARRARA S.R.L.
7898921567992|1|PAPAS TRADICIONALES BEM BRASIL BSA 1.5 KGM|1.5|kgm|BEM BRASIL
7790957000019|1|ALFAJOR JORGITO BLANCO  BLI 330 GRM|330|grm|JORGITO
7792180144980|1|HARINA COOPE 000|1.00|kg|COOPERATIVA
7791102047200|1|MANTECA COOPERATIVA|200.00|gr|COOPERATIVA
0072736034048|1|SALSA BUFFALO WING TGI FRIDAYS BOT 482 GRM|482|grm|TGI FRIDAYS
7790520028990|1|DESOD.P/INODOROS CAMP.LAVANDA GLADE CJA 25 GRM|25|grm|GLADE
7798136870309|1|YOGURT ENTERO BEBIBLE VAINILLA DAHI BOT 200 GRM|200|grm|DAHI
7792756222890|1|VINO ROSADO CRIOLLA LAGARDE BOT 750 ML|750|ml|LAGARDE
7798094220444|1|OBLEA RELL.SAB.CHOCOLATE SMACK FWP 33 GRM|33|grm|SMACK
7791102047903|1|JABON BLANCO COOPERATIVA|150.00|gr|COOPERATIVA
7797160003004|1|ESCOBA BARRE HOJAS PLASTICA C/ROSCA 1un|1|uni.|DISTRIB.DEL PLASTIC
7899026462656|1|KIT COLORACION 6.6 ROJO INTENSO GARNIER CJA 1 UNI|1|uni|GARNIER
7798066212033|1|MERM LA HUERTA TOMATE|450.00|gr|LA HUERTA FAMILIAR
7798137290212|1|MERM CHAÑAR DURAZNO|450.00|gr|EL CHAÑAR PRODUCTOS
7791973022641|1|TINT KEY COLOR 3 CAS OSC|1.00|unidad|SILKEY
7798237965362|1|PEINE MOON DIENTE ANCHO|1.00|unidad|MOON
7798047240451|1|MERM TALZAUBER FRUT C/CHO|400.00|gr|TALZAUBER
7793209000157|1|OBLEAS TYM FRUTILLA|50.00|gr|TYM
7792180008640|1|PAN CONGELADO PREHORNEADO FLAU FLAUTITA MAMACOCINA X6 UN.460G|462|grm|MAMA COCINA
7798187211939|1|NACHOS QUENTO PICANTES|80.00|gr|QUENTO
7501843500151|1|MICROFIBRAS BIC INTENSITY 3un|3|uni.|BIC ARGENTINA S.A.
4005800137679|1|CREMA CORPORAL NIVEA LAT 60 ML|60|ml|NIVEA
0656750725368|1|TRAPO P/PISO PROF.CONSORCIO BLANCO GLOW X1 UNI|1|uni|GLOW
7794321072022|1|FIBRA ESPONJA TASK|1.00|unidad|TASK
7798067560201|1|YERBA ORG COMP HIERBAS DE|500.00|gr|HIERBAS DEL OASIS
4058075168879|1|LEDVANCE GARDEN SPIKE 9W|1.00|unidad|LEDVANCE
7509552791440|1|AC ELVIVE KERALISO B Y S|200.00|cm3|ELVIVE
7796885454566|1|AIRE BGH FC BS26WCCR|1.00|unidad|BGH
7790315001061|1|AGUA LEVITE CERO MANZANA S/GAS 1500 CC|1500|cc|CIA.INDUSTRIAL CERVECERA S.A. AGUAS DE
7790315001047|1|AGUA LEVITE CERO POMELO S/GAS 2250 CC.|2250|cc|CIA.INDUSTRIAL CERVECERA S.A. AGUAS DE
7790520009494|1|OFF REPELENTE AEROSOL FAMILY 165ml|165|ml|MAGNUM S.A.(JOHNSON)
7790918226410|1|PORTA PAPEL HIG.ALAMBRE GRIS 1 UNI.|1|uni.|YURITY S.A.(ENE&EME)
7794170019728|1|TOALLON ARCO IRIS DETROIT 80x150|1|uni.|SAHADE S.A.
7798070860916|1|TABLE.C/HELA.CHOCO.TENTACIÓN FREDDO CJA 300 GRM|300|grm|FREDDO
7798088563397|1|ALIM.P/PERROS CACHORROS KONGO BSA 1,5 KGM|1.5|kgm|KONGO
8806090500091|1|TABLET SAMSUNG TAB6 GREY|1.00|unidad|SAMSUNG
7798147780062|1|Franui sabor Black 150gr|1.00|unidad|Sin Marca
7794440014088|1|BOLSA AGUA CALIENTE MAPA C/FUNDA 2lts|1|uni.|MAPA VIRULANA S.A.I. Y C.
0070330365896|1|MICROFIBRAS BIC INTENSITY 3un|3|uni.|BIC ARGENTINA S.A.
7790653061901|1|LED LG 32LQ630BPSA|1.00|unidad|LG
7804923024463|1|MILLEFIORI PERLAS DETOX|100.00|gr|MILLEFIORI
7790950143393|1|AMARGO TRES TORRES CITRUS 1500 CC|1500|cc|CEPAS ARGENTINA S.A.
7891155038993|1|VASO DUBAI T/LARGO NADIR C/U|1|uni.|DISTRIBUIDORA BRASIN SA
7798181510182|1|BIZCOCHOS SMAMS AGRIDULCES AZUC. 150gr|150|Gr|WELLINGTON FOOD
7790040143630|1|ALFAJOR RELL.C/MOUSS.Y MANI COFLER PAQ 244,2 GRM|244.2|grm|COFLER
7798132922286|1|TOMATE ALCO PERITA CUBET|3.00|kg|ALCO
7791600099244|1|DESOD.KEVIN RED 150ml|150|ml|CANNON PUNTANA S.A.
7791274197512|1|DISCOS DESMAQUILLANTES ALGABO PAQ 80 UNI|80|uni|ALGABO
7798088564479|1|ALIM.P/PERROS ADULTOS CARNE VORAZ BOL 3 KGM|3|kgm|VORAZ
7798156720981|1|ALIM.GATOS ADULTOS PREMIUM CAT SELECTION BSA 500 GRM|500|grm|CAT SELECTION
7793253004750|1|LIMPIADOR LIQ.DESINFECTANTE FLORAL AYUDÍN BOT 1,8 LTR|1.8|ltr|AYUDIN
7790139101978|1|SALSA CHIMICHURRI SAB.AHUMADA CASALTA BOT 300 GRM|300|grm|CASALTA
7792198006522|1|TE P PRECIO VERDE 25U|50.00|gr|PRIMER PRECIO
7790073034318|1|PAÑ PAMPERS SUPERSEC XXG|30.00|unidad|PAMPERS
8718699608347|1|LAMPARA PHILIPS ECO LED BULB 7W.Calida|1|uni.|TRANS.SRL
7792281570138|1|ESPUMADERA CAROL AC.INOX 1un|1|uni.|CINCAM(CAROL) S.A.C.I.F.A. e I.
7791293045771|1|SHAMPOO RIZOS DEFINIDOS SEDAL BOT 340 ML|340|ml|SEDAL
8806097301141|1|SMART TV SAMSUNG 55 LED 4K|1|uni|SAMSUNG
7799111034020|1|HORNO ATMA HG6022PI 60L|1.00|unidad|ATMA
0040232846397|1|AGUA ALVURA|2250.00|cm3|ALVURA
7790127000061|1|SALSA VANOLI INGLESA 180 CC.BOT|180|cc|VANOLI Y CIA S.R.L.
7794170019759|1|TOALLON ARCO IRIS DETROIT 80x150|1|uni.|SAHADE S.A.
7790093095221|1|VINO MALBEC CAFAYATE RESERVE BOT 750 CC|750|cmq|CAFAYATE
7791813000723|1|AGUA S/GAS SAB.NARANJA H2OH! BOT 1,5 LTR|1.5|ltr|H2OH!!
7795628000954|1|GRANULADO SANITARIO ABSORSOL ALTA GAMA PERFUMADO BSA 3.6KGM|3.6|kgm|ABSORSOL
4003790028199|1|PAÑO DE ESPONJA SUPER ABSORBENTE VILEDA PAQ 3 UNI|3|uni|VILEDA
7509546683409|1|JABON D/TOCADOR RENOV.HUMECT. PALMOLIVE PAQ X3 270GRM|270|grm|PALMOLIVE
7891150101784|1|SÉRUM CAPILAR TOQ.SEDA SEDAL BOT 100 ML|100|ml|SEDAL
7792180004567|1|HARINA PUREZA PIZZAS CASERAS C/LEVADURA|1|Kg|MOLINO CAÑUELAS S.A.C.I.F.I.A. ACEITES
